Income,Age,City_Tier,Occupation,Entertainment,Rent,Healthcare,Eating_Out,Groceries,Transport
13828.90235,49,Tier_3,Professional,579.3322523,2074.335352,469.4933998,659.8574339,1687.893064,840.3787401
23405.0361,41,Tier_2,Student,776.2955601,4681.007221,825.111158,543.6322711,3247.022643,1326.849104
18352.00562,55,Tier_1,Retired,594.7208439,5505.601685,844.625106,368.7714656,2639.379162,1109.984389
17002.59854,31,Tier_3,Professional,397.0914314,2550.389782,610.2107377,477.3894899,2353.042504,1303.905281
65648.12426,42,Tier_2,Student,1947.568591,13129.62485,2220.828965,1768.247897,9683.297019,3882.506348
10012.18527,42,Tier_2,Student,446.7590498,2002.437054,413.7819456,250.7190948,1382.258603,610.4784006
108659.818,49,Tier_1,Self_Employed,4077.578887,32597.9454,5078.021081,3007.529088,12082.71423,8017.211992
58193.93466,44,Tier_1,Retired,1634.896237,17458.1804,2241.047766,1244.054989,6920.859258,2985.353663
71800.16098,49,Tier_1,Student,3329.501072,21540.04829,3312.515945,3273.732753,9845.428418,4870.210356
20714.74513,48,Tier_2,Professional,958.7684656,4142.949027,766.8779756,806.2722081,2202.55833,1054.705476
26608.87499,41,Tier_2,Retired,899.4523952,5321.774998,1099.759941,845.4672081,2966.57843,1332.51041
9532.203709,52,Tier_2,Self_Employed,356.1269408,1906.440742,454.6172492,357.6718031,1421.273235,578.1313428
19716.72886,47,Tier_3,Student,536.9843384,2957.509329,951.4558375,401.7165663,2627.131403,1096.606428
44528.13603,50,Tier_3,Student,1896.157241,6679.220405,1764.67158,914.4554381,4849.602262,2344.154302
84609.6081,50,Tier_2,Student,2092.753845,16921.92162,3634.471986,2306.72892,8851.252236,6171.814585
12372.44631,63,Tier_2,Professional,519.9658108,2474.489262,446.67315,590.4497967,1832.567195,875.5692604
22393.99029,44,Tier_2,Retired,505.8687849,4478.798057,936.0370401,953.9869972,2797.85067,1705.017723
26579.97215,50,Tier_2,Professional,1140.757362,5315.99443,827.6170684,1131.76565,3217.390326,1506.007559
9821.422997,50,Tier_1,Student,256.6232933,2946.426899,455.7653246,322.675225,1373.243244,632.7219007
48147.86396,21,Tier_2,Self_Employed,2300.585609,9629.572792,2379.121714,2244.177219,6425.853301,3834.881161
16810.52396,47,Tier_2,Professional,563.0262462,3362.104791,515.4870065,533.3553389,2150.131017,1081.859693
25658.76172,61,Tier_3,Self_Employed,987.4139265,3848.814258,872.9252794,1067.551723,2859.512202,1675.59952
20897.67449,32,Tier_2,Professional,925.338138,4179.534897,1004.782531,800.9777166,2669.979561,1093.546034
15954.27115,46,Tier_2,Self_Employed,340.2577607,3190.85423,579.2373907,637.0341217,2026.449117,1187.859246
29831.39592,45,Tier_2,Self_Employed,1279.028685,5966.279184,1386.904956,909.9417404,3134.484296,1910.182091
25247.06014,49,Tier_1,Student,705.1871292,7574.118042,798.3325836,817.0268945,3157.485176,1497.340628
22280.48261,53,Tier_2,Student,585.7766318,4456.096521,817.654742,618.8859985,2899.239698,1581.28942
16750.49959,47,Tier_2,Retired,723.9325673,3350.099919,603.4995013,566.0508009,2287.250391,1111.065464
38737.84845,59,Tier_1,Student,1328.463506,11621.35454,1769.4731,786.5928224,4949.521468,3072.860902
112628.095,60,Tier_2,Retired,5264.154918,22525.61901,5238.989199,5284.828325,14417.15134,7202.99919
33552.3588,55,Tier_1,Student,863.8345836,10065.70764,1487.33432,1661.48534,4306.15734,2595.75177
66559.21174,59,Tier_2,Self_Employed,2612.53241,13311.84235,3275.01441,1708.295351,7556.713884,4307.837023
9865.263419,29,Tier_1,Retired,382.0753265,2959.579026,336.0274515,303.1757741,1418.48586,628.4128158
34035.5829,20,Tier_1,Student,1525.638095,10210.67487,1093.327247,843.2215182,4454.830774,1765.754231
12469.71278,32,Tier_1,Professional,503.666317,3740.913834,487.3722822,413.4925954,1672.691428,950.4797208
9204.177339,27,Tier_2,Student,268.7565897,1840.835468,390.7766714,309.5164747,1151.745154,710.9699214
16604.94024,39,Tier_2,Student,629.5991335,3320.988047,676.1815283,713.1135493,1782.173261,830.4599767
77844.7804,40,Tier_1,Professional,3588.104413,23353.43412,3485.778118,2781.039991,8407.182573,4030.238963
64149.09893,28,Tier_2,Student,2924.071124,12829.81979,2625.495999,2168.688449,7890.698678,3904.429752
36437.59821,33,Tier_3,Retired,1677.239049,5465.639731,1429.822638,1289.930864,5230.832887,2059.130618
8802.510226,63,Tier_3,Student,317.1766289,1320.376534,267.4438648,295.9736738,933.5731522,528.4083242
25640.49302,33,Tier_2,Student,1100.292012,5128.098605,868.3292523,544.008858,3208.636738,1435.973142
38189.37703,31,Tier_2,Professional,1026.749291,7637.875406,1691.799749,1371.353903,3894.77472,2755.09419
34523.0206,23,Tier_2,Professional,1666.957609,6904.60412,1318.146076,1577.201191,4957.185265,1730.908272
6863.122512,59,Tier_1,Student,247.5878532,2058.936754,330.9971372,340.3141482,776.0394335,520.6936938
14716.11428,34,Tier_3,Professional,582.1288364,2207.417143,538.7368541,548.752279,1730.111214,814.4332297
28500.88588,48,Tier_2,Self_Employed,1073.047908,5700.177176,922.9066492,965.5218599,3084.007976,1910.012515
46073.13887,59,Tier_1,Professional,1101.663527,13821.94166,2047.953394,1473.543064,5330.023712,3172.346365
5177.359228,27,Tier_1,Retired,234.5627283,1553.207768,225.0638865,113.3354758,619.4519798,308.3527126
26350.78857,63,Tier_2,Student,800.2828143,5270.157714,1225.132158,650.9720062,2845.694037,1748.438637
33637.32783,37,Tier_2,Professional,1625.692387,6727.465565,1492.571941,1388.120183,3837.714287,2215.092759
59197.95353,26,Tier_2,Student,1284.128015,11839.59071,2098.22968,2825.486293,7946.063015,3149.517577
52220.934,32,Tier_2,Retired,1245.616565,10444.1868,2581.294254,1231.588037,7486.5484,3297.759517
47810.93776,56,Tier_1,Self_Employed,1315.809975,14343.28133,2016.068108,2313.829021,6330.213993,3588.371875
15819.52563,19,Tier_2,Self_Employed,515.9120832,3163.905126,736.6514625,527.8085279,2343.46566,1241.071947
6519.48687,21,Tier_3,Student,218.274899,977.9230305,277.4044599,189.3210947,732.0824667,340.4901904
21905.8818,41,Tier_1,Professional,477.8019608,6571.764539,761.5233568,537.0083582,2586.576461,1233.322173
66853.44542,35,Tier_1,Self_Employed,1575.106817,20056.03363,3139.556655,2884.323991,7785.259116,4560.49888
91465.42241,28,Tier_3,Student,2456.640086,13719.81336,2826.894798,2656.700771,11571.21632,5629.667831
52965.28312,54,Tier_1,Student,2143.83605,15889.58494,2014.479832,1843.912809,7184.70655,2827.155408
42295.04924,43,Tier_1,Self_Employed,1012.601765,12688.51477,1648.56275,1835.692778,4677.47594,2204.6282
40646.35241,25,Tier_3,Student,1715.940883,6096.952862,1942.919542,1862.636211,5739.940557,3071.481431
19226.74703,39,Tier_1,Self_Employed,753.5987093,5768.02411,843.8118879,402.7339861,2248.364427,1276.428023
27035.45484,22,Tier_1,Self_Employed,961.1932992,8110.636452,837.7841836,700.5278496,3329.257462,1630.668835
114029.0228,19,Tier_1,Professional,3964.78593,34208.70685,5406.745154,3822.784801,16169.44821,8138.633228
14113.77085,22,Tier_3,Student,550.7405256,2117.065628,633.9414369,301.8090751,1642.728834,1035.537981
109182.4585,52,Tier_2,Self_Employed,3899.005198,21836.49171,4260.985678,3080.755596,14577.11461,7034.088395
23186.60771,49,Tier_2,Self_Employed,488.4852809,4637.321542,1003.899435,702.8201642,2856.142041,1329.673585
86621.0683,61,Tier_2,Professional,3301.773127,17324.21366,3030.570009,2048.322473,9846.433959,5043.629824
9735.172654,36,Tier_1,Self_Employed,241.5262959,2920.551796,305.0671903,480.2232113,1191.523902,545.2822495
47938.58644,56,Tier_3,Professional,2193.745029,7190.787966,2107.845142,1201.27004,6613.664486,3142.089516
16639.53138,21,Tier_2,Self_Employed,336.7142197,3327.906277,807.1917561,376.805225,2219.762843,1046.59045
9669.567941,40,Tier_1,Student,215.2624896,2900.870382,307.4804166,229.568651,1331.849297,608.7179159
35731.21282,63,Tier_3,Student,1462.524579,5359.681924,1483.920127,1316.430782,4133.455998,2357.878051
67274.06596,36,Tier_3,Student,3155.556403,10091.10989,3302.689955,2552.75396,9319.389834,4578.204425
15260.14047,43,Tier_2,Professional,721.3761879,3052.028094,666.921201,537.9984505,1834.815982,839.8637375
9042.942446,43,Tier_3,Student,341.5689251,1356.441367,430.95637,446.9830997,1147.059441,555.9033696
27874.75862,24,Tier_1,Professional,1224.913022,8362.427585,1135.114778,893.7893003,4012.024405,1407.502666
27973.26181,49,Tier_2,Retired,921.76761,5594.652362,1374.847817,822.8554275,3801.138135,2079.020658
46518.63959,64,Tier_1,Professional,1686.796825,13955.59188,2302.007444,1625.642495,6315.895565,2620.285302
64127.48395,50,Tier_2,Retired,3012.490554,12825.49679,2236.715233,3154.867222,8014.256548,5070.70915
28607.39459,61,Tier_3,Professional,1022.698526,4291.109189,961.9126392,591.5192146,3690.113351,2181.151028
132369.8679,43,Tier_2,Self_Employed,5663.520679,26473.97357,4537.656043,2707.45598,18231.06899,9178.069253
35894.53937,41,Tier_2,Professional,1220.6767,7178.907874,1234.290555,913.0001743,3596.775863,2059.115378
22738.42391,40,Tier_1,Self_Employed,759.4928284,6821.527174,996.8374665,606.1884973,2743.756623,1138.82037
8264.287283,55,Tier_2,Professional,240.3220525,1652.857457,346.4485686,185.1618872,950.1430727,528.1800905
24314.42427,43,Tier_1,Professional,944.725268,7294.32728,1071.219707,507.3528248,2742.140582,1587.687419
22921.78631,62,Tier_1,Retired,1060.645329,6876.535892,1124.319704,965.962559,3242.331696,1653.869529
64679.30042,48,Tier_2,Retired,1818.33599,12935.86008,1988.227541,2923.955538,8009.494329,3292.058356
43431.46945,23,Tier_2,Self_Employed,1254.560904,8686.29389,2024.515474,877.1174175,4451.467425,2842.722052
11677.94575,62,Tier_2,Self_Employed,234.4728189,2335.58915,515.1951272,283.8013685,1737.664449,848.8291062
34432.50017,48,Tier_2,Student,973.2717852,6886.500034,1719.130376,706.0465214,3695.66475,2169.337468
51337.54311,64,Tier_2,Student,2480.676838,10267.50862,2158.543204,1654.085135,6246.601054,3272.618587
101862.3579,57,Tier_2,Retired,4462.269878,20372.47157,3688.553383,3490.555227,13404.044,7572.101312
61019.93143,62,Tier_1,Self_Employed,2671.933657,18305.97943,2810.078335,3006.759409,7823.640263,3900.518422
55139.96138,62,Tier_2,Student,2514.179464,11027.99228,1930.89405,2349.642212,6713.993026,3824.595076
31477.28509,29,Tier_2,Self_Employed,1491.004322,6295.457017,1524.790297,817.1378514,3627.046769,2300.038725
40929.33266,34,Tier_2,Retired,1174.546054,8185.866532,1909.026045,1713.505796,5257.407979,3104.08044
81516.16158,43,Tier_3,Self_Employed,2926.165565,12227.42424,3844.556029,2096.221786,11638.61835,5829.733806
10329.20649,20,Tier_2,Retired,296.6541938,2065.841297,464.7833686,256.0200611,1156.856559,556.9006615
22683.68446,32,Tier_3,Student,833.7192521,3402.552669,809.3349287,1021.507147,2339.823931,1626.258377
16169.75275,55,Tier_3,Self_Employed,518.7741353,2425.462912,553.4316595,544.3035791,1906.18391,825.9169585
40630.53496,41,Tier_2,Self_Employed,1988.751433,8126.106993,1267.927942,1352.803101,5581.347613,2943.746998
80268.328,47,Tier_2,Student,3648.997515,16053.6656,3652.85001,2196.524932,12005.48576,4859.814888
18608.49045,61,Tier_1,Professional,849.6067174,5582.547135,669.5001323,678.8203409,2466.482844,1070.660167
4432.456246,53,Tier_3,Professional,92.14261129,664.8684369,182.8703443,134.8956864,556.1229696,343.9884328
21572.53085,61,Tier_1,Retired,1034.218652,6471.759256,676.2604271,807.9102421,2240.057581,1675.146605
62300.93086,44,Tier_1,Self_Employed,3007.128612,18690.27926,2395.733415,1770.481325,7293.00374,3643.440073
46122.51862,39,Tier_3,Student,2119.403707,6918.377793,1647.374596,1025.615577,4742.874026,3061.378014
42256.00103,19,Tier_2,Retired,1875.062431,8451.200206,1942.923753,1613.021416,5113.48478,2578.489731
23979.58253,24,Tier_1,Student,547.0608982,7193.874758,841.5354102,978.7383734,2986.039694,1292.230941
10783.02127,33,Tier_3,Professional,389.1679668,1617.453191,356.7547471,441.095802,1226.386413,664.483188
45305.69939,41,Tier_2,Self_Employed,1863.82066,9061.139878,2105.573587,1342.148418,4688.84786,3210.211321
15390.83086,47,Tier_2,Retired,463.8476378,3078.166173,736.1468759,329.6548343,1867.726764,820.0014743
172168.6928,61,Tier_2,Professional,3985.102411,34433.73856,7301.19648,3611.287485,25575.52296,10121.12887
47351.7202,63,Tier_2,Professional,1035.026891,9470.344039,1638.107789,1149.662069,5497.285375,2545.497287
18853.12607,18,Tier_2,Self_Employed,538.7620056,3770.625215,938.0821624,747.315305,2181.386427,999.4722005
18395.18938,44,Tier_2,Self_Employed,433.7566356,3679.037876,724.0305015,565.4820831,1975.874421,960.4230682
27850.25204,26,Tier_1,Self_Employed,1341.960766,8355.075613,1312.082356,1188.48026,3559.188893,1736.997234
24769.07363,24,Tier_2,Self_Employed,1126.497186,4953.814727,1004.520494,860.9898798,3140.745105,1741.443781
73307.60844,22,Tier_2,Retired,2721.449529,14661.52169,2591.557347,2485.189812,8746.384209,4632.195088
34824.81883,47,Tier_3,Self_Employed,735.469884,5223.722825,1594.305214,1521.18501,5039.206246,2014.983684
16708.07258,59,Tier_2,Retired,484.9742652,3341.614516,765.3267837,591.0840566,1749.458227,1204.827647
136121.7805,44,Tier_1,Self_Employed,3005.300472,40836.53414,6174.974467,3683.039814,19881.98197,8123.50949
31207.0505,27,Tier_2,Retired,819.4913339,6241.4101,1531.357834,1009.34594,3763.089527,1609.78197
55493.679,42,Tier_2,Retired,2282.470142,11098.7358,1958.847041,1254.661882,5926.499724,2846.458379
18441.73266,35,Tier_2,Self_Employed,813.9390456,3688.346532,557.8943968,758.0263743,2363.820519,1401.997072
40112.57531,24,Tier_1,Student,1437.891489,12033.77259,1980.393729,1537.107478,5374.78283,2056.175431
38477.95095,48,Tier_2,Retired,1051.61159,7695.59019,1311.774808,1435.432213,4385.298275,2221.499218
6615.913928,49,Tier_1,Retired,259.9614677,1984.774178,306.622141,228.9488914,938.4764474,397.628779
150417.9075,62,Tier_2,Student,7061.12206,30083.58149,4717.362463,4579.873001,15126.04568,9021.249593
84243.62935,28,Tier_1,Retired,2301.205442,25273.08881,4001.913387,2152.237534,9893.397049,6312.590861
21833.40483,27,Tier_3,Professional,457.5501297,3275.010725,1089.165742,650.1211625,3141.694411,1354.900703
12420.91306,39,Tier_2,Professional,352.7185351,2484.182612,484.8769652,513.6969759,1662.945168,904.422744
39616.53861,48,Tier_3,Student,1651.019641,5942.480791,1837.759943,1466.528136,4404.933422,2078.848679
32154.60069,58,Tier_3,Student,950.1563844,4823.190103,1071.963987,1467.261933,3945.756068,2378.787413
39874.32131,64,Tier_2,Self_Employed,1890.422455,7974.864262,1936.484781,1747.841818,4521.804578,2495.048079
34968.90712,31,Tier_2,Retired,869.023754,6993.781424,1440.956032,1118.43868,4324.894393,2141.856126
44978.75077,20,Tier_3,Professional,1956.42502,6746.812615,2239.114653,1181.214835,6381.28426,2908.7406
95491.94909,41,Tier_1,Student,3274.654237,28647.58473,3891.857045,1963.973866,9790.536225,6177.207355
47260.74076,31,Tier_1,Self_Employed,1140.978137,14178.22223,1920.428033,1892.65831,5306.635559,3706.183028
12954.88559,33,Tier_2,Student,543.0664061,2590.977118,523.6257454,306.3933242,1315.799553,838.0668393
89232.70888,45,Tier_1,Professional,1815.225155,26769.81266,3943.131657,4373.045707,13346.58613,4884.168406
111462.5915,52,Tier_2,Student,4334.261793,22292.5183,3525.18196,4567.662793,12034.26703,5860.512761
373471.9007,57,Tier_1,Student,17265.00526,112041.5702,17820.84774,13736.82464,42607.75352,24905.85062
12211.79338,19,Tier_1,Retired,248.6072563,3663.538013,455.6787781,245.2471395,1742.139351,921.5004305
36434.02141,51,Tier_2,Professional,1431.000041,7286.804282,1198.531619,1177.797219,4575.281061,2167.091695
5671.867446,35,Tier_2,Retired,118.7611287,1134.373489,212.2026582,213.4164083,834.9956046,424.0443588
46698.71773,24,Tier_2,Student,2122.632061,9339.743547,1454.803372,1961.029062,6047.976759,2781.668317
19348.93043,55,Tier_1,Professional,894.7194586,5804.67913,798.0637578,670.7020203,2633.370728,1285.028848
139763.8227,59,Tier_2,Self_Employed,5989.119381,27952.76455,6018.542863,3322.159928,18288.78116,10397.74026
16143.30489,24,Tier_1,Retired,466.1366739,4842.991466,773.3238028,545.8739453,2209.510058,990.6241882
7766.743397,21,Tier_2,Retired,231.7890895,1553.348679,318.4487466,167.1177431,880.9142912,465.6862458
20577.25602,60,Tier_3,Self_Employed,576.4017406,3086.588403,910.2174052,573.6599746,2399.623731,1075.632761
6176.842167,33,Tier_1,Student,282.0566382,1853.05265,233.6703049,267.6926376,803.9894991,480.2800385
54711.66524,23,Tier_1,Self_Employed,1575.325856,16413.49957,2158.927334,1208.377371,7825.006419,4353.419599
5749.60378,37,Tier_2,Professional,224.3799803,1149.920756,216.5047127,211.6837579,640.7160866,389.4109556
30690.81569,48,Tier_2,Retired,1186.547009,6138.163138,1115.039087,1198.016501,4537.716998,2287.55298
5691.352546,36,Tier_1,Professional,161.0244068,1707.405764,211.9506568,265.9816764,696.4809999,390.6686245
23218.72669,39,Tier_1,Student,1043.182841,6965.618007,975.1772984,1023.25605,2478.579512,1385.982271
111709.2939,38,Tier_2,Self_Employed,4207.404108,22341.85877,4639.260024,4389.558518,16041.05088,6696.433645
40033.46362,35,Tier_3,Professional,1185.725005,6005.019543,1434.986658,975.4203001,5860.451351,2851.607301
15035.32598,49,Tier_3,Retired,468.6552271,2255.298897,554.5717708,504.6153854,2122.16035,1058.647785
29260.38609,64,Tier_2,Professional,1277.845149,5852.077217,1148.703258,1187.347897,3562.538519,2328.989324
30435.53619,51,Tier_3,Retired,1048.896394,4565.330428,979.2238564,1385.966648,4479.116982,1557.144798
43785.45385,44,Tier_1,Student,1890.303219,13135.63615,1706.624382,1696.708262,5105.79229,3160.99735
10051.38756,55,Tier_1,Self_Employed,345.6649081,3015.416269,485.6651714,208.9929116,1049.648485,669.4693256
48194.80334,61,Tier_1,Professional,1000.91577,14458.441,1905.067155,1964.890054,5647.619634,3591.291898
3447.619788,47,Tier_2,Student,96.87940051,689.5239576,164.5062303,77.91939193,407.803032,173.9216053
18124.95539,50,Tier_3,Student,563.8118113,2718.743309,738.2348359,635.1479233,2538.48512,1300.887959
20299.13568,44,Tier_1,Professional,966.5436694,6089.740703,630.8840451,432.7721237,2755.709627,1152.20014
49792.22476,40,Tier_1,Professional,2435.588194,14937.66743,2017.158477,2211.128304,6525.640919,3257.183492
30548.08696,60,Tier_3,Retired,1139.244472,4582.213045,1229.81322,842.9663765,3348.823258,2177.38525
9744.927942,36,Tier_2,Student,240.5017218,1948.985588,312.0582973,227.7745404,1364.257582,722.8173643
13642.67682,48,Tier_2,Self_Employed,565.5204968,2728.535364,575.6399745,592.5314492,1386.095715,983.7510273
35168.1692,21,Tier_2,Student,1089.933064,7033.633839,1150.370553,918.8528122,3902.312544,2612.673446
28161.15393,36,Tier_1,Self_Employed,619.8236909,8448.34618,1261.645541,1003.979697,3589.083627,1414.009616
18876.12874,55,Tier_2,Professional,771.9389451,3775.225747,708.6177049,604.4569526,2336.820207,1179.065155
20420.31727,57,Tier_2,Retired,621.3432467,4084.063455,720.6920317,547.6410868,2747.058151,1060.474882
52359.41558,39,Tier_1,Retired,1515.691239,15707.82467,2279.828412,1418.475749,7312.116593,3623.670601
19826.97379,26,Tier_3,Professional,973.5846491,2974.046069,870.7258808,571.3602186,2840.195925,1136.815292
27958.58719,48,Tier_1,Retired,611.8680873,8387.576157,854.9446312,939.0298839,4144.704421,1409.376051
170229.3511,27,Tier_2,Professional,8146.758953,34045.87023,6396.798705,4509.235674,21733.005,8739.533781
9604.687611,27,Tier_2,Retired,377.0716761,1920.937522,326.6228527,235.1160389,1239.26041,527.2839781
6819.070665,47,Tier_1,Student,229.0642803,2045.721199,270.0542366,209.0641391,873.0650988,418.737771
56152.38263,27,Tier_1,Retired,1859.154643,16845.71479,2488.209932,2645.493833,8131.557817,3765.19578
17431.57004,53,Tier_1,Self_Employed,406.4086223,5229.471013,701.245181,608.2162355,2416.372598,1157.065603
23257.02785,35,Tier_2,Student,1024.177458,4651.40557,715.3616324,565.2150877,2904.039048,1731.331508
16059.04559,61,Tier_1,Retired,427.8649621,4817.713678,723.1145613,356.3768186,2155.261123,965.2656813
24370.10726,60,Tier_3,Student,1112.77777,3655.516089,770.7876295,979.50592,2808.499906,1397.296714
107773.0763,36,Tier_1,Student,4936.797384,32331.92289,3913.296773,3197.743148,11673.18618,7861.749005
56991.38685,60,Tier_2,Self_Employed,2495.768536,11398.27737,2439.695675,2324.465437,5833.896202,3569.82621
59798.23773,40,Tier_1,Self_Employed,2967.967925,17939.47132,2570.475791,2943.289056,7219.876255,4648.47996
9662.145616,21,Tier_1,Professional,403.6149837,2898.643685,368.56323,338.7095201,1146.129479,587.6741779
11944.54146,29,Tier_1,Student,550.6078983,3583.362438,536.8537243,336.1472645,1647.532673,807.4850084
3095.453599,41,Tier_3,Retired,121.7910282,464.3180399,146.8154613,126.12602,387.4544492,225.1567952
15700.5026,30,Tier_1,Self_Employed,783.6171145,4710.150781,695.670022,665.0656939,1704.377711,1074.11367
64493.20896,21,Tier_2,Student,1981.535575,12898.64179,3159.295085,3014.875999,6765.601804,5143.273357
45365.62203,44,Tier_1,Professional,1276.029973,13609.68661,1411.336342,1902.947587,4716.938649,2752.710055
25128.10074,55,Tier_2,Professional,920.2919381,5025.620148,919.406573,541.2711666,2535.212519,1305.931115
29469.53903,56,Tier_3,Student,1062.275942,4420.430855,1413.238688,1219.597084,3056.918022,1816.372951
17289.31962,25,Tier_2,Professional,610.871968,3457.863923,738.4999457,467.8661532,2380.586807,937.1787254
35339.61199,43,Tier_2,Retired,882.3875951,7067.922399,1754.938687,890.0420282,4900.672926,1872.755187
55362.36359,51,Tier_2,Retired,1578.9031,11072.47272,2153.196295,1371.456789,6518.917842,4121.816814
8235.77897,26,Tier_3,Retired,207.2383012,1235.366845,259.6412232,166.704815,837.1647252,493.4667597
38126.72699,27,Tier_2,Retired,1013.087734,7625.345397,1600.463701,932.0021101,4058.23314,2250.607156
63253.17212,18,Tier_1,Self_Employed,2986.51041,18975.95164,3036.714001,2732.769512,7930.194728,3549.648455
21522.89281,25,Tier_1,Retired,451.1216743,6456.867843,775.1764346,1005.45411,3203.700564,1707.370745
52549.62028,27,Tier_2,Self_Employed,2366.301868,10509.92406,1610.977804,1550.459374,5576.621489,2871.612635
285123.0773,60,Tier_2,Self_Employed,7080.036421,57024.61546,11522.96785,9334.600199,30712.19221,20293.94357
27597.44366,42,Tier_1,Self_Employed,827.4748387,8279.233097,1133.80742,589.8769404,3318.389153,1509.695772
41093.21496,48,Tier_2,Professional,1598.895095,8218.642991,1773.617065,1545.122155,5374.114228,2671.021126
16622.40883,56,Tier_2,Self_Employed,812.6623919,3324.481767,623.0230891,339.5075531,1987.978797,1096.976466
34681.21936,20,Tier_2,Professional,1540.904808,6936.243873,1179.10464,1182.044964,4553.798766,2609.689257
43354.68112,56,Tier_2,Retired,2117.081985,8670.936223,1322.243779,1122.343006,4476.855589,2763.396248
35060.36373,55,Tier_3,Professional,1741.26182,5259.054559,1360.10895,1251.083267,3819.712368,2618.213652
13269.14116,52,Tier_1,Student,575.2089038,3980.742348,546.7374767,655.4276665,1373.902921,776.6713296
35384.95744,25,Tier_2,Professional,799.8477571,7076.991488,1457.83586,934.3893575,5086.703469,1977.799156
96636.26962,18,Tier_1,Student,1965.55603,28990.88089,4418.574725,2124.227654,13522.83511,7386.537163
42952.97846,22,Tier_1,Professional,2089.066613,12885.89354,1429.536701,1277.631756,4868.202704,2413.554551
64766.41182,44,Tier_3,Self_Employed,2668.979138,9714.961774,2942.77111,1394.793985,8918.59089,4692.818351
24818.46185,62,Tier_2,Student,635.9250694,4963.69237,884.4868452,617.8293143,3488.035612,1310.897911
54659.20157,43,Tier_2,Professional,2219.253787,10931.84031,2468.496119,1166.246338,7791.886357,3203.020576
37510.15335,60,Tier_2,Retired,1278.79555,7502.030669,1179.628123,1512.003551,4563.158228,2015.669899
14019.77451,43,Tier_1,Professional,288.9697157,4205.932353,471.2234001,443.9733332,2081.184568,871.7004726
38706.75705,28,Tier_2,Student,1126.672561,7741.351409,1242.362065,1373.630839,5597.521938,2820.451371
13569.70929,51,Tier_2,Retired,380.5438651,2713.941859,662.9278991,541.4398236,1838.467588,959.2392025
18081.56953,58,Tier_2,Student,714.7542446,3616.313907,877.4530412,445.7542165,1837.006157,1031.532625
34906.04514,19,Tier_1,Self_Employed,1502.650898,10471.81354,1318.550819,1489.483413,4777.202633,2291.180759
38053.48996,38,Tier_2,Self_Employed,1898.683991,7610.697991,1594.408049,1234.969104,5000.874346,2432.629487
11586.16147,43,Tier_2,Professional,437.1240863,2317.232295,483.360107,453.1818076,1706.36994,838.5493099
69712.94316,29,Tier_3,Professional,2285.608723,10456.94147,3019.33479,3316.421899,8554.388572,3631.15189
47408.54109,26,Tier_2,Professional,2164.800298,9481.708219,2079.856072,1063.172774,6135.838974,3425.825427
17071.57216,58,Tier_2,Professional,665.0967287,3414.314431,692.2702444,779.6410796,2192.616074,958.0272286
8768.182502,40,Tier_2,Student,283.1460398,1753.6365,360.6697581,327.8516638,887.3750418,612.030118
26716.29606,59,Tier_2,Student,1097.237906,5343.259211,1208.750797,860.9950911,2957.069471,1414.096165
20998.3195,22,Tier_2,Professional,910.1579765,4199.663899,749.0909197,867.7663622,2291.308299,1517.744991
32842.05134,26,Tier_2,Professional,1511.83381,6568.410268,1166.717737,778.1472278,3866.965626,2335.679464
22436.83556,27,Tier_2,Self_Employed,609.4028279,4487.367111,945.436372,888.769902,2552.961951,1303.111894
6020.870758,27,Tier_2,Professional,161.9096131,1204.174152,220.37746,170.3649656,699.3992477,463.1371814
21988.50531,31,Tier_1,Self_Employed,585.5356574,6596.551594,1067.52895,553.6945677,2280.386753,1411.290235
23492.99033,53,Tier_2,Self_Employed,904.6427017,4698.598066,819.9442191,550.0365621,2528.929578,1600.237088
49805.53894,27,Tier_2,Professional,1081.284821,9961.107787,1774.684162,2406.659381,6241.869931,2887.325481
17160.97039,54,Tier_2,Student,767.5978512,3432.194078,551.8893602,636.9154605,2153.027253,1124.311239
114908.6104,58,Tier_2,Self_Employed,5293.615632,22981.72208,5005.289727,4771.929118,12048.32973,5887.611207
6500.53799,55,Tier_2,Self_Employed,320.6725284,1300.107598,207.3605239,283.4913784,846.8698218,367.7713582
85638.1944,39,Tier_2,Professional,3683.720983,17127.63888,2849.551969,2318.099351,12752.33703,4650.562818
25071.7623,40,Tier_2,Student,607.5738068,5014.35246,880.6857438,594.2727626,2998.620612,1402.107081
59672.14207,33,Tier_2,Retired,2784.006674,11934.42841,1966.349421,2707.347584,6451.986416,3142.670319
31977.69309,28,Tier_3,Self_Employed,1140.403906,4796.653964,1472.060902,935.5158784,4789.446764,1889.643549
74652.33557,64,Tier_2,Professional,3656.579492,14930.46711,3490.181138,1757.064105,9429.933156,5584.58356
22005.83862,52,Tier_2,Student,821.5707757,4401.167724,797.8682447,801.5325585,2467.870355,1457.717176
12457.22831,37,Tier_3,Student,449.094594,1868.584246,541.5103119,449.8929061,1792.168755,831.7929521
93466.28766,54,Tier_1,Student,2015.562485,28039.8863,4046.840327,3930.693462,9936.777735,5913.861923
27396.43416,58,Tier_2,Self_Employed,828.6755862,5479.286833,1284.882326,798.9674863,2993.910377,1964.259549
35817.77077,22,Tier_1,Retired,1722.375914,10745.33123,1475.587631,1774.149043,4937.74148,2768.635783
80559.73129,53,Tier_3,Student,3061.443479,12083.95969,3517.084363,2302.877418,11725.73907,5805.740847
